,f1_height,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stracc,f1_strdef,f1_subavg,f1_tdacc,f1_tdavg,f1_tddef,f1_weight,f1_dob,f1_wins,f1_losses,f1_cumtime,f2_height,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stracc,f2_strdef,f2_subavg,f2_tdacc,f2_tdavg,f2_tddef,f2_weight,f2_dob,f2_wins,f2_losses,f2_cumtime
0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0,193.04,203.2,1.79,3.78,0.0,0.6,0.63,1.1,0.65,1.62,0.76,120.31,37.0,27.0,12.0,7689.0
0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0,0.0,57.946682773104385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,720.0
0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0,175.26,181.0005601796459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.346,54.0,1.0,1.0,493.0
0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0,187.96,193.04,2.98,3.25,0.0,0.36,0.59,0.7,0.45,1.18,0.62,83.99000000000001,42.0,10.0,9.0,4222.0
0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0,175.26,187.96,2.87,0.97,0.0,0.3,0.59,0.7,0.12,1.06,0.66,112.138,46.0,6.0,6.0,3216.0
0,185.42,190.5,2.07,4.1,1.0,0.44,0.62,0.7,0.66,1.31,0.63,83.99000000000001,43.0,21.0,7.0,5290.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,182.88,190.5,2.26,2.12,0.0,0.37,0.64,0.0,0.46,3.15,0.68,83.99000000000001,38.0,17.0,5.0,5467.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,185.42,190.5,1.53,2.85,0.0,0.57,0.59,0.5,0.46,2.78,0.58,93.07000000000001,54.0,16.0,9.0,4829.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,190.5,187.96,2.88,2.59,0.0,0.46,0.6,0.6,0.35,2.47,0.54,93.07000000000001,42.0,15.0,11.0,5933.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,185.42,185.42000000000002,2.51,3.25,0.0,0.54,0.55,0.1,0.56,1.52,0.73,93.07000000000001,39.0,21.0,10.0,8485.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,185.42,185.42000000000002,2.51,3.25,0.0,0.54,0.55,0.1,0.56,1.52,0.73,93.07000000000001,39.0,21.0,10.0,8485.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,175.26,181.0005601796459,2.19,1.98,0.0,0.37,0.7,0.3,1.0,0.27,0.88,83.08200000000001,41.0,2.0,4.0,1591.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,185.42,187.96,1.99,1.19,0.0,0.39,0.55,1.1,0.38,1.83,0.29,83.99000000000001,42.0,9.0,8.0,4160.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,187.96,189.9175078178011,1.9,1.33,0.0,0.32,0.6,1.2,0.33,2.46,0.54,83.08200000000001,51.0,7.0,7.0,3412.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,177.8,182.78394970727697,1.12,1.26,0.0,0.54,0.57,0.8,0.56,2.0,0.3,93.07000000000001,46.0,8.0,12.0,4281.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,180.34,187.96,2.19,2.79,0.0,0.4,0.6,0.6,0.53,0.97,0.62,93.07000000000001,41.0,27.0,11.0,9980.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,190.5,187.96,2.88,2.59,0.0,0.46,0.6,0.6,0.35,2.47,0.54,93.07000000000001,42.0,15.0,11.0,5933.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,185.42,187.96,1.99,1.19,0.0,0.39,0.55,1.1,0.38,1.83,0.29,83.99000000000001,42.0,9.0,8.0,4160.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,185.42,193.04,2.49,3.58,0.0,0.51,0.55,0.9,0.47,2.15,0.45,93.07000000000001,36.0,24.0,10.0,7791.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,185.42,190.5,1.53,2.85,0.0,0.57,0.59,0.5,0.46,2.78,0.58,93.07000000000001,54.0,16.0,9.0,4829.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,185.42,190.5,1.53,2.85,0.0,0.57,0.59,0.5,0.46,2.78,0.58,93.07000000000001,54.0,16.0,9.0,4829.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,185.42,190.5,1.53,2.23,0.0,0.45,0.57,2.6,0.42,2.48,0.65,93.07000000000001,42.0,11.0,6.0,3257.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,185.42,188.13411829017005,1.36,2.3,0.0,0.32,0.72,0.0,0.5,0.39,0.88,90.8,49.0,8.0,7.0,4474.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,185.42,190.5,1.53,2.23,0.0,0.45,0.57,2.6,0.42,2.48,0.65,93.07000000000001,42.0,11.0,6.0,3257.0,187.96,193.04,2.71,2.97,0.0,0.35,0.56,0.0,0.75,0.44,0.81,93.07000000000001,48.0,18.0,8.0,6189.0
0,172.72,179.2171706520149,2.36,2.71,0.0,0.4,0.64,0.3,0.37,1.0,0.69,65.83,34.0,1.0,2.0,900.0,172.72,177.8,2.13,2.95,0.0,0.52,0.62,0.4,0.0,0.0,0.54,65.83,34.0,2.0,2.0,980.0
0,162.56,165.1,2.36,3.42,1.0,0.33,0.65,0.8,0.29,1.21,0.66,56.75,33.0,18.0,4.0,5363.0,172.72,179.2171706520149,2.36,2.71,0.0,0.4,0.64,0.3,0.37,1.0,0.69,65.83,34.0,1.0,2.0,900.0
0,170.18,172.72,2.93,3.06,0.0,0.41,0.62,0.1,0.6,1.94,0.82,61.29,38.0,6.0,7.0,3567.0,172.72,179.2171706520149,2.36,2.71,0.0,0.4,0.64,0.3,0.37,1.0,0.69,65.83,34.0,1.0,2.0,900.0
0,180.34,185.42000000000002,3.45,4.83,0.0,0.47,0.56,0.3,0.0,0.0,0.52,77.18,27.0,4.0,2.0,1555.0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18,36.0,0.0,1.0,150.0
0,185.42,187.96,1.59,2.63,1.0,0.53,0.62,0.4,0.65,1.33,0.75,83.99000000000001,39.0,22.0,7.0,6788.0,193.04,193.48428687306316,3.4,0.6,0.0,0.4,0.35,0.0,1.0,1.0,0.37,99.88000000000001,41.0,0.0,1.0,300.0
0,187.96,187.96,3.3,3.45,0.0,0.43,0.43,0.0,0.26,1.13,0.42,104.42,35.0,3.0,3.0,1081.0,185.42,185.42000000000002,2.02,1.58,0.0,0.37,0.46,0.0,0.44,1.28,0.43,102.15,41.0,2.0,2.0,1017.0
0,193.04,205.74,2.68,2.47,0.0,0.57,0.48,0.0,0.47,2.2,0.66,120.31,40.0,4.0,4.0,1492.0,187.96,187.96,3.3,3.45,0.0,0.43,0.43,0.0,0.26,1.13,0.42,104.42,35.0,3.0,3.0,1081.0
0,187.96,187.96,3.3,3.45,0.0,0.43,0.43,0.0,0.26,1.13,0.42,104.42,35.0,3.0,3.0,1081.0,193.04,193.48428687306316,7.91,6.19,0.0,0.69,0.37,5.2,1.0,2.58,0.5,110.322,49.0,0.0,2.0,49.0
0,187.96,187.96,3.3,3.45,0.0,0.43,0.43,0.0,0.26,1.13,0.42,104.42,35.0,3.0,3.0,1081.0,193.04,198.12,3.07,3.4,0.0,0.61,0.46,0.9,0.0,0.0,0.4,111.23,41.0,4.0,4.0,1272.0
0,187.96,185.42000000000002,1.89,2.11,1.0,0.5,0.63,0.3,0.4,0.19,0.78,104.42,43.0,28.0,10.0,7821.0,187.96,187.96,3.3,3.45,0.0,0.43,0.43,0.0,0.26,1.13,0.42,104.42,35.0,3.0,3.0,1081.0
0,187.96,187.96,3.3,3.45,0.0,0.43,0.43,0.0,0.26,1.13,0.42,104.42,35.0,3.0,3.0,1081.0,182.88,186.350728762539,1.89,1.89,0.0,0.5,0.7,0.0,1.0,2.84,0.0,103.96600000000001,35.0,0.0,1.0,17.0
0,198.12,195.58,3.87,4.43,0.0,0.36,0.59,0.4,0.42,0.63,0.63,83.99000000000001,29.0,3.0,3.0,1596.0,185.42,193.04,7.53,6.33,0.0,0.44,0.51,0.0,0.16,2.0,0.5,83.99000000000001,28.0,0.0,1.0,300.0
0,180.34,185.42000000000002,1.99,1.71,0.0,0.39,0.63,1.2,0.31,1.42,0.63,77.18,36.0,5.0,8.0,3195.0,187.96,187.96,3.63,2.7,1.0,0.42,0.52,0.7,0.66,1.36,0.5,77.18,32.0,2.0,5.0,1326.0
0,187.96,187.96,3.63,2.7,1.0,0.42,0.52,0.7,0.66,1.36,0.5,77.18,32.0,2.0,5.0,1326.0,180.34,193.04,2.23,3.03,0.0,0.47,0.5,0.3,0.8,1.34,0.69,77.18,33.0,2.0,2.0,893.0
0,175.26,177.8,1.79,2.93,1.0,0.45,0.63,0.8,0.45,2.4,0.63,77.18,34.0,16.0,4.0,4767.0,187.96,187.96,3.63,2.7,1.0,0.42,0.52,0.7,0.66,1.36,0.5,77.18,32.0,2.0,5.0,1326.0
0,187.96,187.96,3.63,2.7,1.0,0.42,0.52,0.7,0.66,1.36,0.5,77.18,32.0,2.0,5.0,1326.0,180.34,182.88,3.73,2.02,1.0,0.57,0.51,1.1,0.64,1.6,0.7,77.18,29.0,6.0,2.0,2047.0
0,187.96,187.96,3.63,2.7,1.0,0.42,0.52,0.7,0.66,1.36,0.5,77.18,32.0,2.0,5.0,1326.0,177.8,177.8,3.32,2.68,0.0,0.42,0.51,1.0,0.26,2.14,0.27,70.37,34.0,2.0,5.0,1626.0
0,187.96,187.96,3.63,2.7,1.0,0.42,0.52,0.7,0.66,1.36,0.5,77.18,32.0,2.0,5.0,1326.0,182.88,193.04,3.66,2.0,0.0,0.21,0.63,2.1,0.2,1.03,0.0,77.18,28.0,2.0,0.0,570.0
0,187.96,187.96,3.63,2.7,1.0,0.42,0.52,0.7,0.66,1.36,0.5,77.18,32.0,2.0,5.0,1326.0,0.0,57.946682773104385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18,32.0,1.0,0.0,180.0
0,177.8,182.88,3.58,4.25,0.0,0.42,0.57,0.4,1.0,0.36,0.6,65.83,35.0,2.0,3.0,941.0,182.88,180.34,2.83,3.57,1.0,0.37,0.67,0.3,0.4,1.02,0.58,70.37,29.0,2.0,3.0,1116.0
0,177.8,182.88,3.58,4.25,0.0,0.42,0.57,0.4,1.0,0.36,0.6,65.83,35.0,2.0,3.0,941.0,172.72,180.34,2.97,3.76,0.0,0.44,0.53,0.0,0.66,0.59,0.65,65.83,31.0,5.0,3.0,1802.0
0,172.72,180.34,2.58,2.79,0.0,0.42,0.6,0.5,0.36,1.34,0.64,65.83,31.0,12.0,12.0,5813.0,177.8,182.88,3.58,4.25,0.0,0.42,0.57,0.4,1.0,0.36,0.6,65.83,35.0,2.0,3.0,941.0
0,177.8,182.88,3.58,4.25,0.0,0.42,0.57,0.4,1.0,0.36,0.6,65.83,35.0,2.0,3.0,941.0,177.8,182.78394970727697,7.33,3.07,1.0,0.27,0.52,0.0,0.0,0.0,0.0,70.37,33.0,0.0,1.0,300.0
0,177.8,182.88,3.58,4.25,0.0,0.42,0.57,0.4,1.0,0.36,0.6,65.83,35.0,2.0,3.0,941.0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37,35.0,0.0,1.0,241.0
0,187.96,190.5,3.86,2.03,0.0,0.48,0.35,0.5,0.0,0.0,0.36,93.07000000000001,39.0,4.0,6.0,1126.0,193.04,195.58,2.76,4.5,0.0,0.51,0.54,0.9,0.62,1.55,0.5,93.07000000000001,37.0,5.0,5.0,1785.0
0,193.04,195.58,2.76,4.5,0.0,0.51,0.54,0.9,0.62,1.55,0.5,93.07000000000001,37.0,5.0,5.0,1785.0,180.34,184.567339234908,3.83,1.45,0.0,0.4,0.46,3.3,0.37,1.41,0.33,93.07000000000001,37.0,1.0,3.0,710.0
0,193.04,195.58,2.76,4.5,0.0,0.51,0.54,0.9,0.62,1.55,0.5,93.07000000000001,37.0,5.0,5.0,1785.0,185.42,188.13411829017005,6.56,1.78,0.0,0.3,0.47,0.0,0.0,0.0,0.0,106.69,39.0,1.0,4.0,642.0
0,193.04,195.58,2.76,4.5,0.0,0.51,0.54,0.9,0.62,1.55,0.5,93.07000000000001,37.0,5.0,5.0,1785.0,193.04,195.58,2.24,3.44,0.0,0.51,0.58,1.3,0.31,1.67,0.34,104.87400000000001,40.0,20.0,6.0,5693.0
0,193.04,195.58,2.76,4.5,0.0,0.51,0.54,0.9,0.62,1.55,0.5,93.07000000000001,37.0,5.0,5.0,1785.0,193.04,203.2,3.09,2.89,0.0,0.45,0.5,0.8,0.29,0.82,0.66,119.85600000000001,38.0,10.0,9.0,3381.0
0,187.96,193.04,1.2,3.68,0.0,0.5,0.69,1.2,0.61,1.64,0.61,83.99000000000001,32.0,28.0,5.0,6941.0,193.04,195.58,2.76,4.5,0.0,0.51,0.54,0.9,0.62,1.55,0.5,93.07000000000001,37.0,5.0,5.0,1785.0
0,193.04,195.58,2.76,4.5,0.0,0.51,0.54,0.9,0.62,1.55,0.5,93.07000000000001,37.0,5.0,5.0,1785.0,185.42,188.13411829017005,8.33,0.57,0.0,0.2,0.27,4.3,0.25,4.31,0.0,93.07000000000001,37.0,1.0,1.0,209.0
0,185.42,185.42000000000002,3.62,2.71,0.0,0.53,0.49,0.1,0.4,0.6,0.63,93.07000000000001,37.0,8.0,6.0,2566.0,193.04,195.58,2.76,4.5,0.0,0.51,0.54,0.9,0.62,1.55,0.5,93.07000000000001,37.0,5.0,5.0,1785.0
0,193.04,195.58,2.76,4.5,0.0,0.51,0.54,0.9,0.62,1.55,0.5,93.07000000000001,37.0,5.0,5.0,1785.0,208.28,204.1846240388494,2.95,0.98,0.0,0.51,0.37,2.3,0.0,0.0,0.4,118.04,38.0,0.0,4.0,861.0
0,193.04,195.58,2.76,4.5,0.0,0.51,0.54,0.9,0.62,1.55,0.5,93.07000000000001,37.0,5.0,5.0,1785.0,185.42,190.5,4.36,4.79,0.0,0.55,0.5,1.6,0.0,0.0,0.33,93.07000000000001,32.0,4.0,3.0,1077.0
0,182.88,185.42000000000002,2.0,1.61,0.0,0.41,0.46,0.6,0.7,4.17,0.45,77.18,38.0,4.0,5.0,1225.0,187.96,189.9175078178011,2.34,2.55,0.0,0.4,0.35,0.0,0.0,0.0,0.0,77.18,35.0,0.0,1.0,282.0
0,175.26,181.0005601796459,2.89,1.0,0.0,0.2,0.34,0.0,0.45,7.48,1.0,70.37,1988.0,3.0,2.0,1014.0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37,1988.0,0.0,1.0,300.0
0,175.26,181.0005601796459,2.89,1.0,0.0,0.2,0.34,0.0,0.45,7.48,1.0,70.37,1988.0,3.0,2.0,1014.0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.83,1988.0,1.0,0.0,172.0
0,175.26,181.0005601796459,1.0,2.67,0.0,0.7,0.79,1.7,0.0,0.0,0.5,65.83,1988.0,1.0,2.0,550.0,175.26,181.0005601796459,2.89,1.0,0.0,0.2,0.34,0.0,0.45,7.48,1.0,70.37,1988.0,3.0,2.0,1014.0
0,177.8,182.78394970727697,0.97,4.84,1.0,0.5,0.8,14.5,0.0,0.0,0.66,70.37,1988.0,1.0,2.0,397.0,175.26,181.0005601796459,2.89,1.0,0.0,0.2,0.34,0.0,0.45,7.48,1.0,70.37,1988.0,3.0,2.0,1014.0
0,175.26,181.0005601796459,2.89,1.0,0.0,0.2,0.34,0.0,0.45,7.48,1.0,70.37,39.0,3.0,2.0,1014.0,180.34,184.567339234908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37,39.0,1.0,1.0,480.0
0,177.8,177.8,3.04,4.61,0.0,0.44,0.57,0.1,0.25,0.43,0.59,77.18,39.0,7.0,10.0,3234.0,177.8,182.78394970727697,1.61,1.98,1.0,0.55,0.54,0.3,0.23,2.1,0.64,70.37,38.0,3.0,2.0,1039.0
0,172.72,179.2171706520149,1.95,1.0,0.0,0.28,0.48,1.2,0.26,1.58,1.0,69.916,38.0,4.0,3.0,1830.0,177.8,182.78394970727697,1.61,1.98,1.0,0.55,0.54,0.3,0.23,2.1,0.64,70.37,38.0,3.0,2.0,1039.0
0,182.88,187.96,2.57,2.57,0.0,0.36,0.5,1.1,0.37,3.08,0.55,70.37,34.0,8.0,7.0,3928.0,177.8,182.78394970727697,1.61,1.98,1.0,0.55,0.54,0.3,0.23,2.1,0.64,70.37,38.0,3.0,2.0,1039.0
0,177.8,182.78394970727697,1.61,1.98,1.0,0.55,0.54,0.3,0.23,2.1,0.64,70.37,38.0,3.0,2.0,1039.0,177.8,182.78394970727697,2.39,0.18,0.0,0.25,0.32,0.0,0.0,0.0,0.33,77.18,38.0,0.0,1.0,79.0
0,180.34,184.567339234908,1.25,0.97,1.0,0.58,0.58,4.0,0.41,2.54,0.6,69.916,34.0,26.0,4.0,5768.0,177.8,182.78394970727697,1.61,1.98,1.0,0.55,0.54,0.3,0.23,2.1,0.64,70.37,38.0,3.0,2.0,1039.0
0,182.88,198.12,1.61,3.79,1.0,0.52,0.66,0.0,0.75,5.96,0.87,93.07000000000001,36.0,8.0,1.0,1566.0,180.34,184.567339234908,5.9,0.09,0.0,0.11,0.38,0.0,0.0,0.0,0.0,93.07000000000001,35.0,0.0,1.0,41.0
0,185.42,187.96,2.62,1.69,0.0,0.35,0.56,0.8,0.3,0.58,0.52,77.18,37.0,3.0,6.0,1677.0,180.34,182.88,3.73,2.02,1.0,0.57,0.51,1.1,0.64,1.6,0.7,77.18,29.0,6.0,2.0,2047.0
0,180.34,182.88,3.73,2.02,1.0,0.57,0.51,1.1,0.64,1.6,0.7,77.18,29.0,6.0,2.0,2047.0,182.88,190.5,2.89,2.43,1.0,0.3,0.52,0.8,0.38,1.37,0.71,77.18,33.0,5.0,3.0,1895.0
0,180.34,182.88,3.73,2.02,1.0,0.57,0.51,1.1,0.64,1.6,0.7,77.18,29.0,6.0,2.0,2047.0,182.88,185.42000000000002,2.6,2.82,0.0,0.34,0.57,0.4,0.5,2.85,0.5,77.18,30.0,4.0,3.0,1708.0
0,185.42,190.5,3.75,2.11,0.0,0.37,0.51,0.7,0.55,1.18,0.19,77.18,35.0,4.0,6.0,2011.0,180.34,182.88,3.73,2.02,1.0,0.57,0.51,1.1,0.64,1.6,0.7,77.18,29.0,6.0,2.0,2047.0
0,175.26,180.34,2.17,3.8,1.0,0.41,0.62,0.9,0.48,2.53,0.63,77.18,33.0,12.0,7.0,4633.0,180.34,182.88,3.73,2.02,1.0,0.57,0.51,1.1,0.64,1.6,0.7,77.18,29.0,6.0,2.0,2047.0
0,185.42,182.88,1.61,1.82,1.0,0.44,0.62,1.3,0.31,2.99,0.65,77.18,40.0,18.0,6.0,5434.0,180.34,182.88,3.73,2.02,1.0,0.57,0.51,1.1,0.64,1.6,0.7,77.18,29.0,6.0,2.0,2047.0
0,187.96,187.96,3.63,2.7,1.0,0.42,0.52,0.7,0.66,1.36,0.5,77.18,32.0,2.0,5.0,1326.0,180.34,182.88,3.73,2.02,1.0,0.57,0.51,1.1,0.64,1.6,0.7,77.18,29.0,6.0,2.0,2047.0
0,180.34,182.88,3.73,2.02,1.0,0.57,0.51,1.1,0.64,1.6,0.7,77.18,29.0,6.0,2.0,2047.0,180.34,185.42000000000002,3.34,3.76,0.0,0.42,0.58,0.0,0.2,0.2,0.75,77.18,26.0,5.0,3.0,1750.0
0,177.8,182.88,2.95,2.75,1.0,0.36,0.58,1.0,0.21,1.48,0.5,70.37,36.0,19.0,9.0,7142.0,172.72,179.2171706520149,2.47,0.82,0.0,1.0,0.6,4.1,0.0,0.0,0.66,77.18,36.0,0.0,1.0,219.0
0,187.96,189.9175078178011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,1988.0,3.0,3.0,646.0,177.8,182.78394970727697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.15,1988.0,0.0,1.0,21.0
0,187.96,189.9175078178011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,1988.0,3.0,3.0,646.0,177.8,182.78394970727697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.622,1988.0,1.0,1.0,307.0
0,187.96,189.9175078178011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,50.0,3.0,3.0,646.0,182.88,186.350728762539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.34,50.0,6.0,3.0,3167.0
0,187.96,189.9175078178011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,50.0,3.0,3.0,646.0,182.88,186.350728762539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.34,50.0,6.0,3.0,3167.0
0,187.96,189.9175078178011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,1988.0,3.0,3.0,646.0,193.04,193.48428687306316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.42,1988.0,1.0,2.0,1080.0
0,187.96,189.9175078178011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,59.0,10.0,4.0,3851.0,187.96,189.9175078178011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,59.0,3.0,3.0,646.0
0,190.5,185.42000000000002,2.65,3.61,1.0,0.49,0.63,0.4,0.0,0.0,0.72,77.18,26.0,3.0,1.0,1175.0,180.34,180.34,4.8,3.92,0.0,0.5,0.41,0.0,0.0,0.0,1.0,77.18,35.0,0.0,2.0,475.0
0,180.34,185.42000000000002,3.55,2.34,1.0,0.37,0.57,0.5,0.55,2.0,0.62,77.18,33.0,3.0,5.0,2236.0,190.5,185.42000000000002,2.65,3.61,1.0,0.49,0.63,0.4,0.0,0.0,0.72,77.18,26.0,3.0,1.0,1175.0
0,190.5,185.42000000000002,2.65,3.61,1.0,0.49,0.63,0.4,0.0,0.0,0.72,77.18,26.0,3.0,1.0,1175.0,185.42,190.5,3.01,2.49,0.0,0.44,0.55,0.4,0.23,2.46,0.83,77.18,30.0,4.0,2.0,1690.0
0,190.5,185.42000000000002,2.65,3.61,1.0,0.49,0.63,0.4,0.0,0.0,0.72,77.18,26.0,3.0,1.0,1175.0,185.42,193.04,2.81,4.31,0.0,0.37,0.66,0.6,0.5,1.52,0.72,77.18,26.0,5.0,1.0,1738.0
0,182.88,187.96,5.91,5.91,0.0,0.37,0.27,0.0,0.25,2.77,1.0,112.138,32.0,1.0,1.0,325.0,187.96,187.96,3.35,1.63,1.0,0.43,0.56,0.0,0.0,0.0,0.75,114.86200000000001,35.0,0.0,2.0,399.0
0,180.34,195.58,3.38,4.64,1.0,0.64,0.66,0.0,0.0,0.0,0.4,93.07000000000001,33.0,2.0,1.0,641.0,182.88,187.96,5.91,5.91,0.0,0.37,0.27,0.0,0.25,2.77,1.0,112.138,32.0,1.0,1.0,325.0
0,162.56,172.08361254149074,1.74,0.55,1.0,0.3,0.57,2.1,0.0,0.0,0.0,63.106,41.0,4.0,5.0,2058.0,170.18,177.43378112438384,2.04,2.01,1.0,0.43,0.58,1.9,0.58,2.21,0.34,68.10000000000001,38.0,9.0,7.0,3973.0
0,165.1,160.02,3.3,2.71,0.0,0.33,0.58,0.4,0.58,1.38,0.85,61.29,38.0,7.0,6.0,3429.0,162.56,172.08361254149074,1.74,0.55,1.0,0.3,0.57,2.1,0.0,0.0,0.0,63.106,41.0,4.0,5.0,2058.0
0,162.56,172.08361254149074,1.74,0.55,1.0,0.3,0.57,2.1,0.0,0.0,0.0,63.106,41.0,4.0,5.0,2058.0,170.18,177.43378112438384,2.01,1.78,0.0,0.37,0.65,2.3,0.34,0.87,0.44,61.29,40.0,8.0,8.0,3267.0
0,162.56,172.08361254149074,1.74,0.55,1.0,0.3,0.57,2.1,0.0,0.0,0.0,63.106,41.0,4.0,5.0,2058.0,167.64000000000001,175.6503915967528,1.22,1.23,0.0,0.5,0.51,0.9,0.45,3.86,0.2,69.916,35.0,4.0,3.0,2129.0
0,162.56,172.08361254149074,1.74,0.55,1.0,0.3,0.57,2.1,0.0,0.0,0.0,63.106,41.0,4.0,5.0,2058.0,167.64000000000001,175.6503915967528,1.2,0.73,1.0,0.44,0.47,2.5,0.0,0.0,0.23,63.106,41.0,0.0,3.0,900.0
0,170.18,177.43378112438384,2.02,2.91,0.0,0.4,0.72,0.6,0.53,3.97,0.77,63.106,37.0,9.0,1.0,2070.0,162.56,172.08361254149074,1.74,0.55,1.0,0.3,0.57,2.1,0.0,0.0,0.0,63.106,41.0,4.0,5.0,2058.0
0,162.56,172.08361254149074,1.74,0.55,1.0,0.3,0.57,2.1,0.0,0.0,0.0,63.106,41.0,4.0,5.0,2058.0,170.18,177.43378112438384,1.23,1.82,0.0,0.4,0.46,2.8,0.52,4.01,0.0,63.106,30.0,1.0,2.0,444.0
0,162.56,172.08361254149074,1.74,0.55,1.0,0.3,0.57,2.1,0.0,0.0,0.0,63.106,41.0,4.0,5.0,2058.0,167.64000000000001,175.6503915967528,1.27,1.97,0.0,0.39,0.7,0.0,0.33,1.12,1.0,63.106,37.0,2.0,2.0,1423.0
